Date,pos,neg,neutral,compound,pos',neg',neutral',compound'
2014/3/3,0.08252,0.1186,0.79888,-0.105976,0.06076,0.0394,-0.1002,0.052828
2014/3/4,0.04704,0.10852,0.84444,-0.195604,-0.03548,-0.01008,0.04556,-0.089628
2014/3/5,0.10012,0.13084,0.76896,-0.06912,0.05308,0.02232,-0.07548,0.126484
2014/3/6,0.07716,0.1658,0.75704,-0.217808,-0.02296,0.03496,-0.01192,-0.148688
2014/3/7,0.0522,0.18452,0.76328,-0.292528,-0.02496,0.01872,0.00624,-0.07472
2014/3/10,0.03532,0.18304,0.78164,-0.326604,-0.01688,-0.00148,0.01836,-0.034076
2014/3/11,0.03144,0.1944,0.7742,-0.270292,-0.00388,0.01136,-0.00744,0.056312
2014/3/12,0.0508,0.13328,0.81596,-0.183592,0.01936,-0.06112,0.04176,0.0867
2014/3/13,0.04928,0.07408,0.87664,-0.052072,-0.00152,-0.0592,0.06068,0.13152
2014/3/14,0.06348,0.10604,0.83052,-0.049124,0.0142,0.03196,-0.04612,0.002948
2014/3/17,0.04228,0.16852,0.7892,-0.237064,-0.0212,0.06248,-0.04132,-0.18794
2014/3/18,0.07172,0.13944,0.7888,-0.050188,0.02944,-0.02908,-0.0004,0.186876
2014/3/19,0.05044,0.14264,0.80696,-0.263504,-0.02128,0.0032,0.01816,-0.213316
2014/3/20,0.05052,0.1312,0.81824,-0.127096,8.00E-05,-0.01144,0.01128,0.136408
2014/3/21,0.06504,0.10384,0.8312,-0.117212,0.01452,-0.02736,0.01296,0.009884
2014/3/24,0.04028,0.12996,0.82968,-0.162448,-0.02476,0.02612,-0.00152,-0.045236
2014/3/25,0.05968,0.1746,0.76572,-0.259928,0.0194,0.04464,-0.06396,-0.09748
2014/3/26,0.05888,0.15788,0.78332,-0.261528,-0.0008,-0.01672,0.0176,-0.0016
2014/3/27,0.04816,0.18744,0.7644,-0.209652,-0.01072,0.02956,-0.01892,0.051876
2014/3/28,0.04328,0.13972,0.81708,-0.20002,-0.00488,-0.04772,0.05268,0.009632
2014/3/31,0.06948,0.11828,0.81224,-0.116736,0.0262,-0.02144,-0.00484,0.083284
2014/4/1,0.0384,0.20164,0.76004,-0.255976,-0.03108,0.08336,-0.0522,-0.13924
2014/4/2,0.0336,0.14288,0.82356,-0.285436,-0.0048,-0.05876,0.06352,-0.02946
2014/4/3,0.0354,0.1166,0.84796,-0.19052,0.0018,-0.02628,0.0244,0.094916
2014/4/4,0.03596,0.13952,0.82452,-0.23188,0.00056,0.02292,-0.02344,-0.04136
2014/4/7,0.07036,0.1472,0.78248,-0.1923,0.0344,0.00768,-0.04204,0.03958
2014/4/8,0.06024,0.16176,0.77812,-0.18244,-0.01012,0.01456,-0.00436,0.00986
2014/4/9,0.05168,0.11472,0.83368,-0.184428,-0.00856,-0.04704,0.05556,-0.001988
2014/4/10,0.05236,0.1834,0.76424,-0.27488,0.00068,0.06868,-0.06944,-0.090452
2014/4/11,0.062,0.13688,0.80108,-0.202724,0.00964,-0.04652,0.03684,0.072156
2014/4/14,0.0626,0.1192,0.81808,-0.08474,0.0006,-0.01768,0.017,0.117984
2014/4/15,0.07568,0.13588,0.78828,-0.16784,0.01308,0.01668,-0.0298,-0.0831
2014/4/16,0.05164,0.18152,0.76684,-0.219652,-0.02404,0.04564,-0.02144,-0.051812
2014/4/17,0.07892,0.10252,0.81852,-0.061836,0.02728,-0.079,0.05168,0.157816
2014/4/21,0.05192,0.17024,0.77784,-0.290348,-0.027,0.06772,-0.04068,-0.228512
2014/4/22,0.05548,0.13852,0.80592,-0.182244,0.00356,-0.03172,0.02808,0.108104
2014/4/23,0.04128,0.13216,0.82656,-0.161412,-0.0142,-0.00636,0.02064,0.020832
2014/4/24,0.04512,0.15964,0.79528,-0.228092,0.00384,0.02748,-0.03128,-0.06668
2014/4/25,0.02348,0.16056,0.81592,-0.286016,-0.02164,0.00092,0.02064,-0.057924
2014/4/28,0.05144,0.12632,0.82232,-0.121304,0.02796,-0.03424,0.0064,0.164712
2014/4/29,0.0588,0.15448,0.78672,-0.155312,0.00736,0.02816,-0.0356,-0.034008
2014/4/30,0.063,0.14816,0.7888,-0.219856,0.0042,-0.00632,0.00208,-0.064544
2014/5/1,0.0608,0.17984,0.75936,-0.25118,-0.0022,0.03168,-0.02944,-0.031324
2014/5/2,0.10104,0.18876,0.71016,-0.151156,0.04024,0.00892,-0.0492,0.100024
2014/5/5,0.02848,0.11948,0.85204,-0.171888,-0.07256,-0.06928,0.14188,-0.020732
2014/5/6,0.04276,0.19364,0.7636,-0.318412,0.01428,0.07416,-0.08844,-0.146524
2014/5/7,0.07224,0.17068,0.75708,-0.27214,0.02948,-0.02296,-0.00652,0.046272
2014/5/8,0.06504,0.1304,0.80464,-0.165124,-0.0072,-0.04028,0.04756,0.107016
2014/5/9,0.04236,0.12192,0.83568,-0.17096,-0.02268,-0.00848,0.03104,-0.005836
2014/5/12,0.0588,0.163,0.77824,-0.198956,0.01644,0.04108,-0.05744,-0.027996
2014/5/13,0.07748,0.13864,0.78384,-0.181036,0.01868,-0.02436,0.0056,0.01792
2014/5/14,0.03336,0.23312,0.73356,-0.338348,-0.04412,0.09448,-0.05028,-0.157312
2014/5/15,0.03788,0.1412,0.82088,-0.175024,0.00452,-0.09192,0.08732,0.163324
2014/5/16,0.04752,0.15464,0.79784,-0.289088,0.00964,0.01344,-0.02304,-0.114064
2014/5/19,0.07808,0.13692,0.78492,-0.137084,0.03056,-0.01772,-0.01292,0.152004
2014/5/20,0.08252,0.13336,0.78416,-0.101948,0.00444,-0.00356,-0.00076,0.035136
2014/5/21,0.0766,0.18936,0.73408,-0.279152,-0.00592,0.056,-0.05008,-0.177204
2014/5/22,0.09656,0.20264,0.70088,-0.233708,0.01996,0.01328,-0.0332,0.045444
2014/5/23,0.04412,0.153,0.80292,-0.231004,-0.05244,-0.04964,0.10204,0.002704
2014/5/27,0.08448,0.16832,0.74716,-0.208532,0.04036,0.01532,-0.05576,0.022472
2014/5/28,0.04488,0.1426,0.81248,-0.203676,-0.0396,-0.02572,0.06532,0.004856
2014/5/29,0.05596,0.19224,0.75176,-0.234556,0.01108,0.04964,-0.06072,-0.03088
2014/5/30,0.03664,0.18128,0.78208,-0.242944,-0.01932,-0.01096,0.03032,-0.008388
2014/6/2,0.05836,0.17452,0.76712,-0.212444,0.02172,-0.00676,-0.01496,0.0305
2014/6/3,0.06288,0.11208,0.82516,-0.088548,0.00452,-0.06244,0.05804,0.123896
2014/6/4,0.05284,0.10548,0.84168,-0.06072,-0.01004,-0.0066,0.01652,0.027828
2014/6/5,0.04196,0.13176,0.82624,-0.180956,-0.01088,0.02628,-0.01544,-0.120236
2014/6/6,0.07884,0.11708,0.8042,-0.114148,0.03688,-0.01468,-0.02204,0.066808
2014/6/9,0.0522,0.15332,0.79448,-0.233504,-0.02664,0.03624,-0.00972,-0.119356
2014/6/10,0.047,0.10032,0.85268,-0.11888,-0.0052,-0.053,0.0582,0.114624
2014/6/11,0.05536,0.10968,0.83504,-0.111068,0.00836,0.00936,-0.01764,0.007812
2014/6/12,0.06288,0.16316,0.774,-0.276988,0.00752,0.05348,-0.06104,-0.16592
2014/6/13,0.05744,0.1094,0.83316,-0.168208,-0.00544,-0.05376,0.05916,0.10878
2014/6/16,0.0644,0.12392,0.81168,-0.065092,0.00696,0.01452,-0.02148,0.103116
2014/6/17,0.07644,0.13772,0.78584,-0.121368,0.01204,0.0138,-0.02584,-0.056276
2014/6/18,0.09816,0.18948,0.7124,-0.20382,0.02172,0.05176,-0.07344,-0.082452
2014/6/19,0.07836,0.11776,0.80376,-0.159936,-0.0198,-0.07172,0.09136,0.043884
2014/6/20,0.063,0.14028,0.79684,-0.121764,-0.01536,0.02252,-0.00692,0.038172
2014/6/23,0.034,0.19412,0.77188,-0.293868,-0.029,0.05384,-0.02496,-0.172104
2014/6/24,0.07536,0.1994,0.7252,-0.282456,0.04136,0.00528,-0.04668,0.011412
2014/6/25,0.07232,0.18172,0.746,-0.22154,-0.00304,-0.01768,0.0208,0.060916
2014/6/26,0.066,0.1276,0.8064,-0.142192,-0.00632,-0.05412,0.0604,0.079348
2014/6/27,0.04196,0.15336,0.80468,-0.261832,-0.02404,0.02576,-0.00172,-0.11964
2014/6/30,0.05304,0.17928,0.76772,-0.327948,0.01108,0.02592,-0.03696,-0.066116
2014/7/1,0.05856,0.15584,0.78568,-0.210292,0.00552,-0.02344,0.01796,0.117656
2014/7/2,0.04088,0.20892,0.75024,-0.35156,-0.01768,0.05308,-0.03544,-0.141268
2014/7/3,0.08508,0.13644,0.77852,-0.089256,0.0442,-0.07248,0.02828,0.262304
2014/7/7,0.088,0.15324,0.75872,-0.180532,0.00292,0.0168,-0.0198,-0.091276
2014/7/8,0.06788,0.14612,0.78604,-0.156048,-0.02012,-0.00712,0.02732,0.024484
2014/7/9,0.01988,0.15044,0.82968,-0.293552,-0.048,0.00432,0.04364,-0.137504
2014/7/10,0.06544,0.12684,0.80764,-0.103556,0.04556,-0.0236,-0.02204,0.189996
2014/7/11,0.05512,0.1912,0.75372,-0.227412,-0.01032,0.06436,-0.05392,-0.123856
2014/7/14,0.05528,0.15852,0.78624,-0.164244,0.00016,-0.03268,0.03252,0.063168
2014/7/15,0.04768,0.12932,0.823,-0.168256,-0.0076,-0.0292,0.03676,-0.004012
2014/7/16,0.04624,0.16336,0.7904,-0.269492,-0.00144,0.03404,-0.0326,-0.101236
2014/7/17,0.04728,0.14104,0.81164,-0.182704,0.00104,-0.02232,0.02124,0.086788
2014/7/18,0.04696,0.19168,0.76136,-0.288556,-0.00032,0.05064,-0.05028,-0.105852
2014/7/21,0.01188,0.22136,0.7668,-0.446864,-0.03508,0.02968,0.00544,-0.158308
2014/7/22,0.07892,0.14124,0.77988,-0.15972,0.06704,-0.08012,0.01308,0.287144
2014/7/23,0.02612,0.27052,0.7034,-0.455472,-0.0528,0.12928,-0.07648,-0.295752
2014/7/24,0.02512,0.19556,0.77932,-0.404616,-0.001,-0.07496,0.07592,0.050856
2014/7/25,0.05696,0.18764,0.75532,-0.264432,0.03184,-0.00792,-0.024,0.140184
2014/7/28,0.04944,0.14124,0.80932,-0.152108,-0.00752,-0.0464,0.054,0.112324
2014/7/29,0.07948,0.14652,0.77408,-0.0886,0.03004,0.00528,-0.03524,0.063508
2014/7/30,0.06096,0.16408,0.77496,-0.185504,-0.01852,0.01756,0.00088,-0.096904
2014/7/31,0.02812,0.17804,0.79384,-0.33914,-0.03284,0.01396,0.01888,-0.153636
2014/8/1,0.02972,0.18764,0.78264,-0.338184,0.0016,0.0096,-0.0112,0.000956
2014/8/4,0.04664,0.14676,0.8066,-0.2697,0.01692,-0.04088,0.02396,0.068484
2014/8/5,0.07012,0.145,0.78496,-0.193416,0.02348,-0.00176,-0.02164,0.076284
2014/8/6,0.02676,0.19852,0.77464,-0.371356,-0.04336,0.05352,-0.01032,-0.17794
2014/8/7,0.04676,0.15276,0.80052,-0.256156,0.02,-0.04576,0.02588,0.1152
2014/8/8,0.03304,0.16996,0.79692,-0.211264,-0.01372,0.0172,-0.0036,0.044892
2014/8/11,0.03916,0.16948,0.79128,-0.334692,0.00612,-0.00048,-0.00564,-0.123428
2014/8/12,0.05836,0.14332,0.7984,-0.194856,0.0192,-0.02616,0.00712,0.139836
2014/8/13,0.09684,0.1236,0.77952,-0.089712,0.03848,-0.01972,-0.01888,0.105144
2014/8/14,0.053,0.1426,0.8044,-0.150004,-0.04384,0.019,0.02488,-0.060292
2014/8/15,0.0406,0.1026,0.85688,-0.219444,-0.0124,-0.04,0.05248,-0.06944
2014/8/18,0.06032,0.13324,0.8064,-0.128188,0.01972,0.03064,-0.05048,0.091256
2014/8/19,0.03484,0.1464,0.8188,-0.270224,-0.02548,0.01316,0.0124,-0.142036
2014/8/20,0.03928,0.1152,0.84552,-0.151972,0.00444,-0.0312,0.02672,0.118252
2014/8/21,0.06648,0.20524,0.72828,-0.341664,0.0272,0.09004,-0.11724,-0.189692
2014/8/22,0.0408,0.17744,0.7818,-0.321724,-0.02568,-0.0278,0.05352,0.01994
2014/8/25,0.02088,0.13624,0.84292,-0.202724,-0.01992,-0.0412,0.06112,0.119
2014/8/26,0.07656,0.17268,0.7508,-0.212752,0.05568,0.03644,-0.09212,-0.010028
2014/8/27,0.0488,0.20104,0.7502,-0.300152,-0.02776,0.02836,-0.0006,-0.0874
2014/8/28,0.04552,0.1806,0.77392,-0.367796,-0.00328,-0.02044,0.02372,-0.067644
2014/8/29,0.037,0.16116,0.80184,-0.28372,-0.00852,-0.01944,0.02792,0.084076
2014/9/2,0.07044,0.17016,0.7594,-0.219668,0.03344,0.009,-0.04244,0.064052
2014/9/3,0.05524,0.19132,0.75344,-0.241008,-0.0152,0.02116,-0.00596,-0.02134
2014/9/4,0.0474,0.13288,0.81972,-0.194072,-0.00784,-0.05844,0.06628,0.046936
2014/9/5,0.05636,0.1616,0.78196,-0.222316,0.00896,0.02872,-0.03776,-0.028244
2014/9/8,0.05448,0.1704,0.77512,-0.25844,-0.00188,0.0088,-0.00684,-0.036124
2014/9/9,0.03892,0.1502,0.81092,-0.226484,-0.01556,-0.0202,0.0358,0.031956
2014/9/10,0.09984,0.13028,0.76988,-0.035608,0.06092,-0.01992,-0.04104,0.190876
2014/9/11,0.09308,0.15404,0.75292,-0.11074,-0.00676,0.02376,-0.01696,-0.075132
2014/9/12,0.0632,0.1704,0.76644,-0.139104,-0.02988,0.01636,0.01352,-0.028364
2014/9/15,0.05192,0.13828,0.80976,-0.122708,-0.01128,-0.03212,0.04332,0.016396
2014/9/16,0.06684,0.1266,0.80656,-0.085852,0.01492,-0.01168,-0.0032,0.036856
2014/9/17,0.06504,0.1376,0.79736,-0.20344,-0.0018,0.011,-0.0092,-0.117588
2014/9/18,0.05932,0.1228,0.81792,-0.194136,-0.00572,-0.0148,0.02056,0.009304
2014/9/19,0.06332,0.11316,0.8236,-0.063328,0.004,-0.00964,0.00568,0.130808
2014/9/22,0.09172,0.14772,0.76064,-0.081044,0.0284,0.03456,-0.06296,-0.017716
2014/9/23,0.06504,0.12836,0.80664,-0.134048,-0.02668,-0.01936,0.046,-0.053004
2014/9/24,0.09676,0.13948,0.76376,-0.049508,0.03172,0.01112,-0.04288,0.08454
2014/9/25,0.0802,0.15512,0.76464,-0.120508,-0.01656,0.01564,0.00088,-0.071
2014/9/26,0.0642,0.12648,0.80936,-0.124348,-0.016,-0.02864,0.04472,-0.00384
2014/9/29,0.02456,0.22356,0.75192,-0.301244,-0.03964,0.09708,-0.05744,-0.176896
2014/9/30,0.05144,0.11984,0.82876,-0.19412,0.02688,-0.10372,0.07684,0.107124
2014/10/1,0.03128,0.0978,0.87096,-0.141084,-0.02016,-0.02204,0.0422,0.053036
2014/10/2,0.0748,0.12196,0.80328,-0.158708,0.04352,0.02416,-0.06768,-0.017624
2014/10/3,0.05244,0.16364,0.78392,-0.222528,-0.02236,0.04168,-0.01936,-0.06382
2014/10/6,0.06556,0.14768,0.78672,-0.161632,0.01312,-0.01596,0.0028,0.060896
2014/10/7,0.06456,0.14676,0.78876,-0.214392,-0.001,-0.00092,0.00204,-0.05276
2014/10/8,0.06432,0.1476,0.78812,-0.199156,-0.00024,0.00084,-0.00064,0.015236
2014/10/9,0.08356,0.11804,0.7984,-0.165296,0.01924,-0.02956,0.01028,0.03386
2014/10/10,0.0408,0.19196,0.7672,-0.275752,-0.04276,0.07392,-0.0312,-0.110456
2014/10/13,0.051,0.12716,0.82184,-0.142884,0.0102,-0.0648,0.05464,0.132868
2014/10/14,0.05876,0.2218,0.71944,-0.329716,0.00776,0.09464,-0.1024,-0.186832
2014/10/15,0.08224,0.17028,0.74748,-0.22892,0.02348,-0.05152,0.02804,0.100796
2014/10/16,0.08308,0.1198,0.79712,-0.057984,0.00084,-0.05048,0.04964,0.170936
2014/10/17,0.07616,0.127,0.79692,-0.191252,-0.00692,0.0072,-0.0002,-0.133268
2014/10/20,0.07392,0.14592,0.78016,-0.148608,-0.00224,0.01892,-0.01676,0.042644
2014/10/21,0.085,0.16708,0.74796,-0.166604,0.01108,0.02116,-0.0322,-0.017996
2014/10/22,0.10932,0.13608,0.75464,-0.049864,0.02432,-0.031,0.00668,0.11674
2014/10/23,0.07724,0.20732,0.71544,-0.237916,-0.03208,0.07124,-0.0392,-0.188052
2014/10/24,0.03928,0.17968,0.781,-0.30474,-0.03796,-0.02764,0.06556,-0.066824
2014/10/27,0.0398,0.17792,0.78236,-0.249868,0.00052,-0.00176,0.00136,0.054872
2014/10/28,0.09,0.14424,0.76576,-0.121272,0.0502,-0.03368,-0.0166,0.128596
2014/10/29,0.12488,0.06688,0.8082,0.103188,0.03488,-0.07736,0.04244,0.22446
2014/10/30,0.0594,0.0864,0.85416,-0.076472,-0.06548,0.01952,0.04596,-0.17966
2014/10/31,0.04724,0.12652,0.82624,-0.186868,-0.01216,0.04012,-0.02792,-0.110396
2014/11/3,0.04376,0.08828,0.86796,-0.043856,-0.00348,-0.03824,0.04172,0.143012
2014/11/4,0.04508,0.14148,0.81344,-0.211292,0.00132,0.0532,-0.05452,-0.167436
2014/11/5,0.08216,0.16708,0.75072,-0.17228,0.03708,0.0256,-0.06272,0.039012
2014/11/6,0.07396,0.181,0.745,-0.225976,-0.0082,0.01392,-0.00572,-0.053696
2014/11/7,0.05184,0.121,0.82716,-0.19892,-0.02212,-0.06,0.08216,0.027056
2014/11/10,0.0596,0.15952,0.78084,-0.222172,0.00776,0.03852,-0.04632,-0.023252
2014/11/11,0.06032,0.10704,0.83264,-0.123068,0.00072,-0.05248,0.0518,0.099104
2014/11/12,0.05824,0.18072,0.761,-0.276788,-0.00208,0.07368,-0.07164,-0.15372
2014/11/13,0.07812,0.115,0.80692,-0.11962,0.01988,-0.06572,0.04592,0.157168
2014/11/14,0.07332,0.15664,0.77004,-0.23674,-0.0048,0.04164,-0.03688,-0.11712
2014/11/17,0.05556,0.18652,0.75788,-0.196696,-0.01776,0.02988,-0.01216,0.040044
2014/11/18,0.07076,0.17036,0.75884,-0.23824,0.0152,-0.01616,0.00096,-0.041544
2014/11/19,0.0558,0.13628,0.80796,-0.180688,-0.01496,-0.03408,0.04912,0.057552
2014/11/20,0.03304,0.20824,0.7588,-0.39874,-0.02276,0.07196,-0.04916,-0.218052
2014/11/21,0.05832,0.17736,0.76436,-0.19456,0.02528,-0.03088,0.00556,0.20418
2014/11/24,0.05868,0.1568,0.7846,-0.150112,0.00036,-0.02056,0.02024,0.044448
2014/11/25,0.1026,0.212,0.6854,-0.226652,0.04392,0.0552,-0.0992,-0.07654
2014/11/26,0.05668,0.20644,0.73688,-0.23978,-0.04592,-0.00556,0.05148,-0.013128
2014/11/28,0.07844,0.18236,0.73924,-0.240232,0.02176,-0.02408,0.00236,-0.000452
2014/12/1,0.04772,0.20304,0.74928,-0.269436,-0.03072,0.02068,0.01004,-0.029204
2014/12/2,0.08352,0.09644,0.82008,0.000748,0.0358,-0.1066,0.0708,0.270184
2014/12/3,0.04088,0.15592,0.80328,-0.299768,-0.04264,0.05948,-0.0168,-0.300516
2014/12/4,0.02568,0.18816,0.7862,-0.375052,-0.0152,0.03224,-0.01708,-0.075284
2014/12/5,0.0502,0.16824,0.78152,-0.239948,0.02452,-0.01992,-0.00468,0.135104
2014/12/8,0.06836,0.15928,0.77236,-0.227204,0.01816,-0.00896,-0.00916,0.012744
2014/12/9,0.0602,0.19316,0.7466,-0.226112,-0.00816,0.03388,-0.02576,0.001092
2014/12/10,0.05264,0.22688,0.72044,-0.359436,-0.00756,0.03372,-0.02616,-0.133324
2014/12/11,0.0682,0.12452,0.8072,-0.127948,0.01556,-0.10236,0.08676,0.231488
2014/12/12,0.09088,0.16396,0.7452,-0.099756,0.02268,0.03944,-0.062,0.028192
2014/12/15,0.0814,0.14292,0.77564,-0.175616,-0.00948,-0.02104,0.03044,-0.07586
2014/12/16,0.04528,0.20096,0.75376,-0.363088,-0.03612,0.05804,-0.02188,-0.187472
2014/12/17,0.02684,0.22944,0.74364,-0.395444,-0.01844,0.02848,-0.01012,-0.032356
2014/12/18,0.06392,0.18392,0.75224,-0.299156,0.03708,-0.04552,0.0086,0.096288
2014/12/19,0.08324,0.15732,0.75948,-0.209996,0.01932,-0.0266,0.00724,0.08916
2014/12/22,0.06764,0.12496,0.8074,-0.088704,-0.0156,-0.03236,0.04792,0.121292
2014/12/23,0.07648,0.21504,0.70848,-0.232696,0.00884,0.09008,-0.09892,-0.143992
2014/12/24,0.02744,0.1588,0.81376,-0.21538,-0.04904,-0.05624,0.10528,0.017316
2014/12/26,0.07088,0.20748,0.7216,-0.271272,0.04344,0.04868,-0.09216,-0.055892
2014/12/29,0.04348,0.18112,0.77544,-0.26878,-0.0274,-0.02636,0.05384,0.002492
2014/12/30,0.04552,0.145,0.80952,-0.230868,0.00204,-0.03612,0.03408,0.037912
2014/12/31,0.02372,0.17088,0.8054,-0.251636,-0.0218,0.02588,-0.00412,-0.020768
2015/1/2,0.07924,0.14476,0.776,-0.269852,0.05552,-0.02612,-0.0294,-0.018216
2015/1/5,0.0488,0.16884,0.78228,-0.229996,-0.03044,0.02408,0.00628,0.039856
2015/1/6,0.05024,0.13184,0.81792,-0.184592,0.00144,-0.037,0.03564,0.045404
2015/1/7,0.0644,0.1784,0.75716,-0.218148,0.01416,0.04656,-0.06076,-0.033556
2015/1/8,0.04132,0.23336,0.72528,-0.454572,-0.02308,0.05496,-0.03188,-0.236424
2015/1/9,0.06112,0.18604,0.753,-0.351844,0.0198,-0.04732,0.02772,0.102728
2015/1/12,0.06656,0.1806,0.75284,-0.273492,0.00544,-0.00544,-0.00016,0.078352
2015/1/13,0.06544,0.21296,0.72156,-0.29464,-0.00112,0.03236,-0.03128,-0.021148
2015/1/14,0.03904,0.20128,0.75972,-0.400888,-0.0264,-0.01168,0.03816,-0.106248
2015/1/15,0.08604,0.10996,0.80392,-0.056304,0.047,-0.09132,0.0442,0.344584
2015/1/16,0.07228,0.21636,0.7114,-0.299644,-0.01376,0.1064,-0.09252,-0.24334
2015/1/20,0.071,0.14304,0.78592,-0.151324,-0.00128,-0.07332,0.07452,0.14832
2015/1/21,0.06764,0.17404,0.7582,-0.248748,-0.00336,0.031,-0.02772,-0.097424
2015/1/22,0.04312,0.20948,0.74744,-0.397468,-0.02452,0.03544,-0.01076,-0.14872
2015/1/23,0.06852,0.20344,0.728,-0.258188,0.0254,-0.00604,-0.01944,0.13928
2015/1/26,0.07972,0.17948,0.74084,-0.213732,0.0112,-0.02396,0.01284,0.044456
2015/1/27,0.08776,0.19888,0.71336,-0.251192,0.00804,0.0194,-0.02748,-0.03746
2015/1/28,0.0414,0.18824,0.77036,-0.226036,-0.04636,-0.01064,0.057,0.025156
2015/1/29,0.04208,0.2238,0.73416,-0.346796,0.00068,0.03556,-0.0362,-0.12076
2015/1/30,0.03156,0.12372,0.84476,-0.172896,-0.01052,-0.10008,0.1106,0.1739
2015/2/2,0.05456,0.14944,0.79604,-0.300052,0.023,0.02572,-0.04872,-0.127156
2015/2/3,0.04268,0.11852,0.83884,-0.145692,-0.01188,-0.03092,0.0428,0.15436
2015/2/4,0.04672,0.22328,0.73004,-0.39622,0.00404,0.10476,-0.1088,-0.250528
2015/2/5,0.09132,0.12492,0.7838,-0.049556,0.0446,-0.09836,0.05376,0.346664
2015/2/6,0.08136,0.13072,0.78792,-0.15486,-0.00996,0.0058,0.00412,-0.105304
2015/2/9,0.07552,0.18868,0.7358,-0.215884,-0.00584,0.05796,-0.05212,-0.061024
2015/2/10,0.10044,0.16456,0.73496,-0.188784,0.02492,-0.02412,-0.00084,0.0271
2015/2/11,0.02944,0.1218,0.84876,-0.246248,-0.071,-0.04276,0.1138,-0.057464
2015/2/12,0.0518,0.12492,0.82324,-0.162832,0.02236,0.00312,-0.02552,0.083416
2015/2/13,0.03,0.22028,0.74972,-0.361696,-0.0218,0.09536,-0.07352,-0.198864
2015/2/17,0.04132,0.2092,0.74944,-0.329308,0.01132,-0.01108,-0.00028,0.032388
2015/2/18,0.03716,0.19692,0.76584,-0.366664,-0.00416,-0.01228,0.0164,-0.037356
2015/2/19,0.10204,0.14012,0.75784,-0.062048,0.06488,-0.0568,-0.008,0.304616
2015/2/20,0.03988,0.17596,0.78416,-0.278936,-0.06216,0.03584,0.02632,-0.216888
2015/2/23,0.07528,0.12904,0.79568,-0.094836,0.0354,-0.04692,0.01152,0.1841
2015/2/24,0.06,0.14044,0.7996,-0.182324,-0.01528,0.0114,0.00392,-0.087488
2015/2/25,0.0638,0.1392,0.79692,-0.232896,0.0038,-0.00124,-0.00268,-0.050572
2015/2/26,0.0338,0.19536,0.77088,-0.320816,-0.03,0.05616,-0.02604,-0.08792
2015/2/27,0.0494,0.1232,0.8274,-0.094968,0.0156,-0.07216,0.05652,0.225848
2015/3/2,0.0802,0.18064,0.73924,-0.219548,0.0308,0.05744,-0.08816,-0.12458
2015/3/3,0.09176,0.08972,0.81852,-0.0397,0.01156,-0.09092,0.07928,0.179848
2015/3/4,0.04348,0.15768,0.79888,-0.25594,-0.04828,0.06796,-0.01964,-0.21624
2015/3/5,0.08008,0.17992,0.74004,-0.257984,0.0366,0.02224,-0.05884,-0.002044
2015/3/6,0.03236,0.2184,0.74928,-0.397456,-0.04772,0.03848,0.00924,-0.139472
2015/3/9,0.0456,0.20184,0.75256,-0.334788,0.01324,-0.01656,0.00328,0.062668
2015/3/10,0.0752,0.1816,0.74324,-0.123824,0.0296,-0.02024,-0.00932,0.210964
2015/3/11,0.08448,0.15512,0.76032,-0.145612,0.00928,-0.02648,0.01708,-0.021788
2015/3/12,0.08396,0.1498,0.7662,-0.133736,-0.00052,-0.00532,0.00588,0.011876
2015/3/13,0.09636,0.1352,0.7684,-0.118712,0.0124,-0.0146,0.0022,0.015024
2015/3/16,0.04256,0.1678,0.78956,-0.230096,-0.0538,0.0326,0.02116,-0.111384
2015/3/17,0.0666,0.07004,0.8634,-0.006808,0.02404,-0.09776,0.07384,0.223288
2015/3/18,0.0756,0.14852,0.77592,-0.075948,0.009,0.07848,-0.08748,-0.06914
2015/3/19,0.09324,0.10916,0.79768,-0.00512,0.01764,-0.03936,0.02176,0.070828
2015/3/20,0.05264,0.15724,0.79012,-0.249588,-0.0406,0.04808,-0.00756,-0.244468
2015/3/23,0.03388,0.13332,0.8328,-0.21078,-0.01876,-0.02392,0.04268,0.038808
2015/3/24,0.10584,0.09584,0.7984,-0.00836,0.07196,-0.03748,-0.0344,0.20242
2015/3/25,0.08076,0.12416,0.79512,-0.128652,-0.02508,0.02832,-0.00328,-0.120292
2015/3/26,0.04856,0.15564,0.79576,-0.182236,-0.0322,0.03148,0.00064,-0.053584
2015/3/27,0.08848,0.12648,0.78492,-0.104032,0.03992,-0.02916,-0.01084,0.078204
2015/3/30,0.06216,0.21228,0.72564,-0.343932,-0.02632,0.0858,-0.05928,-0.2399
2015/3/31,0.04928,0.13796,0.8128,-0.198568,-0.01288,-0.07432,0.08716,0.145364
2015/4/1,0.10204,0.1714,0.72664,-0.128208,0.05276,0.03344,-0.08616,0.07036
2015/4/2,0.05332,0.16208,0.7846,-0.3137,-0.04872,-0.00932,0.05796,-0.185492
2015/4/6,0.0726,0.11916,0.80828,-0.137672,0.01928,-0.04292,0.02368,0.176028
2015/4/7,0.07452,0.18604,0.73944,-0.26326,0.00192,0.06688,-0.06884,-0.125588
2015/4/8,0.04344,0.15484,0.80164,-0.225608,-0.03108,-0.0312,0.0622,0.037652
2015/4/9,0.06668,0.12484,0.80844,-0.146512,0.02324,-0.03,0.0068,0.079096
2015/4/10,0.0476,0.11156,0.84084,-0.15848,-0.01908,-0.01328,0.0324,-0.011968
